CODI_PARADA;DISTANCIA_PAR_ANTERIOR;CODI_LINIA;NOM_LINIA;ID_SENTIT;GEOMETRY
1697;407,03425;63;63;1;POINT (2.0773865146329213 41.37863296581228)
1211;174,67542;63;63;1;POINT (2.075891716968165 41.37935094348523)
1052;182,03481;63;63;1;POINT (2.075102920630917 41.380881587889014)
1053;246,41597;63;63;1;POINT (2.0740918483119124 41.382966886588385)
203;342,91619;63;63;1;POINT (2.0730062240054457 41.38509234435473)
1829;379,7663;63;63;1;POINT (2.069893073760188 41.38262355555026)
1721;140,11957;63;63;1;POINT (2.068690646651481 41.381787223808885)
1720;207,18056;63;63;1;POINT (2.066909345335473 41.38049034529146)
89;619,13015;63;63;1;POINT (2.061322951561969 41.37919827006525)
90;254,68957;63;63;1;POINT (2.0589475028268067 41.377765153674545)
88;301,05977;63;63;1;POINT (2.0561323859457072 41.37607041912963)
88;0;63;63;2;POINT (2.0561323859457072 41.37607041912963)
1722;137,80543;63;63;2;POINT (2.0568299611892904 41.37537309547779)
3721;182,10915;63;63;2;POINT (2.0585183203468342 41.37640787850937)
1723;176,30132;63;63;2;POINT (2.0601604071394655 41.37740376196612)
1724;196,56571;63;63;2;POINT (2.061993784395438 41.37851161486516)
407;520,75672;63;63;2;POINT (2.066954373032821 41.3804291034493)
408;181,97294;63;63;2;POINT (2.068519186724809 41.38156750539267)
1054;349,89751;63;63;2;POINT (2.071439915362997 41.382749333860126)
1456;314,93171;63;63;2;POINT (2.0742134751352013 41.38238444354281)
1212;243,09392;63;63;2;POINT (2.075248914332885 41.38034049073146)
1749;259,37039;63;63;2;POINT (2.0768685108527105 41.37856867607472)
1750;222,23416;63;63;2;POINT (2.0794960000029072 41.378268001748616)
1751;243,40314;63;63;2;POINT (2.08237375324599 41.377957400408064)
592;360,81985;63;63;2;POINT (2.086646248695001 41.377485247461074)
1746;568,99995;63;63;2;POINT (2.0918910846805336 41.377828861461985)
1747;327,61612;63;63;2;POINT (2.094963599109864 41.37965499882033)
1881;1421,13354;63;63;2;POINT (2.10471139722133 41.38527745632634)
761;294,96612;63;63;2;POINT (2.106660749823554 41.387484013832946)
762;341,69218;63;63;2;POINT (2.1091462503894807 41.3898957794385)
763;471,25202;63;63;2;POINT (2.112003730841243 41.39331993203382)
711;413,98633;63;63;2;POINT (2.115192720419895 41.39290269359492)
297;449,0578;63;63;2;POINT (2.118936206892937 41.3900023814718)
492;534,37199;63;63;2;POINT (2.1229849851483484 41.38693206051302)
493;228,61421;63;63;2;POINT (2.125576575198668 41.38758877815492)
494;296,15899;63;63;2;POINT (2.128933942142265 41.38844259710555)
42;410,85184;63;63;2;POINT (2.1335897951886795 41.38962300011276)
373;248,4179;63;63;2;POINT (2.136404968709691 41.39033952703829)
822;344,71832;63;63;2;POINT (2.1403095934047873 41.3913324034722)
814;706,78145;63;63;2;POINT (2.1475974799467834 41.392052858771315)
1264;418,50009;63;63;2;POINT (2.1511342522268415 41.38938229832065)
165;512,12977;63;63;2;POINT (2.1556080688367265 41.386831294276554)
3;269,46457;63;63;2;POINT (2.157891256250179 41.38854563338069)
98;259,04395;63;63;2;POINT (2.160080878305513 41.390198101499976)
175;271,66152;63;63;2;POINT (2.1623995664182973 41.389379604639174)
562;276,82356;63;63;2;POINT (2.1647363781677647 41.38761347004004)
3745;119,70953;63;63;2;POINT (2.165747093618705 41.386849816506775)
1062;0;65;65;1;POINT (2.153057063308048 41.37482459527024)
1185;106,78945;65;65;1;POINT (2.152629119321041 41.37512773809813)
108;471,44627;65;65;1;POINT (2.1479758438602965 41.374394548946846)
421;367,74606;65;65;1;POINT (2.1449504113704903 41.37199313391623)
907;276,29868;65;65;1;POINT (2.1426170831367672 41.37023193516887)
895;305,78132;65;65;1;POINT (2.1400169835830045 41.368295655555336)
183;399,99304;65;65;1;POINT (2.1365596202150825 41.365825981577444)
3023;335,36662;65;65;1;POINT (2.133837487585607 41.36380946831462)
3024;299,74026;65;65;1;POINT (2.1313020288624918 41.36190316608004)
2965;335,63203;65;65;1;POINT (2.1284634828526645 41.35976560575591)
92;222,5248;65;65;1;POINT (2.126576673159588 41.35835312968156)
2966;302,49029;65;65;1;POINT (2.1241573422485587 41.35653523091312)
1434;245,84587;65;65;1;POINT (2.1220772151122094 41.35497089710384)
1611;1117,10306;65;65;1;POINT (2.112261447582896 41.34827292471024)
1612;290,37543;65;65;1;POINT (2.1102399296900862 41.34616705173178)
1789;563,07853;65;65;1;POINT (2.1051868335576893 41.34316792674494)
3491;2269,99907;65;65;1;POINT (2.1001825421264173 41.332881172241315)
3301;294,80727;65;65;1;POINT (2.102024481249905 41.33121461709825)
3300;395,76834;65;65;1;POINT (2.098503409384051 41.329224436607596)
1015;267,71747;65;65;1;POINT (2.0987313061329194 41.327374111002534)
1016;402,22809;65;65;1;POINT (2.094454589296661 41.32572096749934)
3441;444,04213;65;65;1;POINT (2.095753803203101 41.322427677936055)
1153;210,40833;65;65;1;POINT (2.09347373344603 41.32164242503498)
1043;391,31577;65;65;1;POINT (2.0904140443034787 41.319686831440734)
585;224,05997;65;65;1;POINT (2.0916169305926964 41.31788228263251)
1383;317,5661;65;65;1;POINT (2.0910298205389597 41.31628862999978)
1652;292,96551;65;65;1;POINT (2.087584931236562 41.31675384545776)
1690;223,84749;65;65;1;POINT (2.084950439937346 41.31710045811918)
1042;152,90404;65;65;1;POINT (2.0834195958420225 41.31763324669652)
2371;169,82892;65;65;1;POINT (2.0820335025298418 41.31833430654082)
2372;705,72147;65;65;1;POINT (2.075689945109181 41.31691552326568)
3140;357,7514;65;65;1;POINT (2.0738002595131513 41.31833768953581)
3140;0;65;65;2;POINT (2.0738002595131513 41.31833768953581)
2373;282,0752;65;65;2;POINT (2.0720581104754987 41.31616287507653)
2374;466,30972;65;65;2;POINT (2.0755552159310082 41.31606901655018)
2375;660,6528;65;65;2;POINT (2.082042864474419 41.31812599138808)
1691;177,72913;65;65;2;POINT (2.083350486827583 41.317464879058164)
821;167,22739;65;65;2;POINT (2.0849712856806404 41.316953608192875)
1384;224,97361;65;65;2;POINT (2.0876171210707017 41.31659665165194)
1206;292,93071;65;65;2;POINT (2.0910603321275034 41.31612627707926)
1044;443,34579;65;65;2;POINT (2.0912939143798432 41.318644476854494)
2571;135,05797;65;65;2;POINT (2.0906896101121917 41.31970211277934)
1155;378,31392;65;65;2;POINT (2.09354771806396 41.32155669504764)
3299;305,17807;65;65;2;POINT (2.0960840160326937 41.32289168312038)
1014;406,88699;65;65;2;POINT (2.0951489648763557 41.325735272555875)
1442;387,21601;65;65;2;POINT (2.099254438465863 41.32734102665226)
3488;282,00568;65;65;2;POINT (2.098556322894963 41.32940196995363)
3489;365,38744;65;65;2;POINT (2.1020832102159455 41.331098178095615)
3490;326,61371;65;65;2;POINT (2.1001863259494287 41.333001938471845)
1553;227,68996;65;65;2;POINT (2.100882157385209 41.33407506345495)
917;1571,99216;65;65;2;POINT (2.1065450629217417 41.34262742740433)
916;504,71748;65;65;2;POINT (2.1107280220093436 41.34582555685551)
334;286,24182;65;65;2;POINT (2.113360458314216 41.34744805584784)
91;825,60382;65;65;2;POINT (2.120214007348505 41.35276297902497)
2968;432,56639;65;65;2;POINT (2.1238525313396464 41.35549744839765)
472;315,22933;65;65;2;POINT (2.126403894186807 41.357419096563426)
2970;297,07643;65;65;2;POINT (2.128855066497922 41.35930301420109)
185;378,33112;65;65;2;POINT (2.131960361018733 41.36178161785347)
2363;294,7396;65;65;2;POINT (2.1344402265541818 41.363662045112825)
1173;343,12353;65;65;2;POINT (2.137155271369642 41.365783703005995)
868;262,59872;65;65;2;POINT (2.1392984121365934 41.36750691599295)
941;313,76142;65;65;2;POINT (2.141953271863197 41.369504027643934)
1310;345,89144;65;65;2;POINT (2.1448802264793954 41.37170525644771)
389;423,07591;65;65;2;POINT (2.1485752998966596 41.37429099828108)
1982;379,4671;65;65;2;POINT (2.1528364414306917 41.37482492714426)
1062;18,45147;65;65;2;POINT (2.153057063308048 41.37482459527024)
1271;0;67;67;1;POINT (2.169525158601391 41.38655187972881)
1124;439,38986;67;67;1;POINT (2.165264171775743 41.38626198809141)
316;306,93366;67;67;1;POINT (2.1625333895593064 41.38604187818845)
58;290,76569;67;67;1;POINT (2.1600794243256995 41.38789868801672)
842;280,50194;67;67;1;POINT (2.1577096631610084 41.38968671052158)
930;485,2009;67;67;1;POINT (2.1534728267034597 41.39217708811758)
1088;279,59907;67;67;1;POINT (2.151077953373432 41.39128594527305)
1098;548,89883;67;67;1;POINT (2.145855117579943 41.393154311948074)
524;544,99573;67;67;1;POINT (2.1400225790372005 41.39164968454822)
41;326,30906;67;67;1;POINT (2.136321962467283 41.39071004982654)
483;415,38158;67;67;1;POINT (2.131617420018137 41.38951262719177)
237;372,87849;67;67;1;POINT (2.127385634211721 41.3884442961452)
766;420,9249;67;67;1;POINT (2.1226150738109846 41.38723754673029)
21;571,94774;67;67;1;POINT (2.116136628335877 41.3855931238466)
2541;282,39483;67;67;1;POINT (2.1129297211201696 41.38478174808428)
250;257,88331;67;67;1;POINT (2.11001658665582 41.38404369520258)
251;144,14651;67;67;1;POINT (2.10838578727475 41.383630569552686)
1458;1437,57602;67;67;1;POINT (2.0945273384493195 41.37954920782419)
1459;304,46254;67;67;1;POINT (2.091657416586309 41.37785181120182)
2706;417,08532;67;67;1;POINT (2.087633805000562 41.3763677126538)
1411;384,74843;67;67;1;POINT (2.0847426887712883 41.37369648738741)
644;255,66372;67;67;1;POINT (2.0829277964936916 41.37185623481674)
645;296,75791;67;67;1;POINT (2.0808046701188783 41.36971552374502)
1203;344,23296;67;67;1;POINT (2.080389689878516 41.367303116717906)
1202;282,61999;67;67;1;POINT (2.082788728261234 41.365504130238186)
1655;347,14372;67;67;1;POINT (2.082815517623394 41.36276805952586)
1656;301,2193;67;67;1;POINT (2.08081800820729 41.36049006183185)
353;371,30118;67;67;1;POINT (2.0772409767321958 41.35965519809233)
354;211,94233;67;67;1;POINT (2.0749447766033264 41.35939115081852)
355;190,71956;67;67;1;POINT (2.0729409555555107 41.359194453818965)
3130;253,45708;67;67;1;POINT (2.0726660939099837 41.357802671035714)
659;251,24414;67;67;1;POINT (2.0716819915589957 41.356136224657035)
902;619,41933;67;67;1;POINT (2.066788215361436 41.35552339597256)
903;341,32408;67;67;1;POINT (2.0693072093993625 41.353116860858556)
609;336,66075;67;67;1;POINT (2.073082259234216 41.35243472058263)
3833;234,76829;67;67;1;POINT (2.0758475885670147 41.352815512907455)
3830;581,6473;67;67;1;POINT (2.081549695488714 41.35299656559533)
3830;0;67;67;2;POINT (2.081549695488714 41.35299656559533)
3832;511,69972;67;67;2;POINT (2.076700594183675 41.352779828133805)
597;323,61462;67;67;2;POINT (2.0799239690302107 41.35382047288051)
357;422,11571;67;67;2;POINT (2.077754779092917 41.35505574455637)
358;435,72083;67;67;2;POINT (2.073255295413291 41.356433159727715)
3122;289,60882;67;67;2;POINT (2.072176699214253 41.35861908580606)
1156;197,43889;67;67;2;POINT (2.0736045732764743 41.35892751449964)
1157;248,46816;67;67;2;POINT (2.0762647441172506 41.35956170739704)
642;197,83916;67;67;2;POINT (2.0782319528467172 41.3600201833313)
1199;288,41757;67;67;2;POINT (2.081164666274202 41.36052451679089)
1198;210,87834;67;67;2;POINT (2.082364279098731 41.362153739276245)
352;417,91784;67;67;2;POINT (2.083071394358328 41.36551197145689)
8285;257,62466;67;67;2;POINT (2.080837082979856 41.367098633892766)
151;328,50268;67;67;2;POINT (2.0811090743342495 41.369641076953606)
748;407,75283;67;67;2;POINT (2.083990029297411 41.37260309142843)
1460;310,08156;67;67;2;POINT (2.0861763467072545 41.37484405482989)
1461;318,05835;67;67;2;POINT (2.0888628007280703 41.37682512920814)
1746;367,37563;67;67;2;POINT (2.0918910846805336 41.377828861461985)
1747;327,61612;67;67;2;POINT (2.094963599109864 41.37965499882033)
309;1264,4046;67;67;2;POINT (2.107874023218739 41.383268251059626)
310;330,02893;67;67;2;POINT (2.1116123869112986 41.38422160568104)
2542;356,84855;67;67;2;POINT (2.1156830007031027 41.38507685309595)
2543;269,14332;67;67;2;POINT (2.1187334412313708 41.385849729576854)
492;375,25574;67;67;2;POINT (2.1229849851483484 41.38693206051302)
493;228,61421;67;67;2;POINT (2.125576575198668 41.38758877815492)
494;296,15899;67;67;2;POINT (2.128933942142265 41.38844259710555)
42;410,85184;67;67;2;POINT (2.1335897951886795 41.38962300011276)
373;248,4179;67;67;2;POINT (2.136404968709691 41.39033952703829)
822;344,71832;67;67;2;POINT (2.1403095934047873 41.3913324034722)
814;706,78145;67;67;2;POINT (2.1475974799467834 41.392052858771315)
171;263,43607;67;67;2;POINT (2.149974091818243 41.39110071446782)
100;404,44906;67;67;2;POINT (2.1533924891889287 41.39367856753074)
221;417,5851;67;67;2;POINT (2.156883123055178 41.393560219599635)
1493;378,7722;67;67;2;POINT (2.160074917856903 41.39113869617896)
175;275,53251;67;67;2;POINT (2.1623995664182973 41.389379604639174)
562;276,82356;67;67;2;POINT (2.1647363781677647 41.38761347004004)
1271;627,85321;67;67;2;POINT (2.169525158601391 41.38655187972881)
3570;0;68;68;1;POINT (2.1545539161611416 41.389571610514935)
1088;406,09196;68;68;1;POINT (2.151077953373432 41.39128594527305)
282;296,80711;68;68;1;POINT (2.148577460193159 41.393181326959564)
988;248,06148;68;68;1;POINT (2.146914203162608 41.394837567618126)
989;324,23552;68;68;1;POINT (2.144227485803869 41.396941173438805)
1527;365,50709;68;68;1;POINT (2.1407658565447325 41.39805977438237)
525;344,57475;68;68;1;POINT (2.1366747836691613 41.397855053923315)
2288;257,1706;68;68;1;POINT (2.133598640456602 41.39784904377412)
2287;194,51395;68;68;1;POINT (2.1312742738218238 41.397838833842684)
1572;173,23256;68;68;1;POINT (2.129199747437887 41.39783306044762)
133;294,00049;68;68;1;POINT (2.1259335170955915 41.398431345892206)
134;231,24935;68;68;1;POINT (2.124037680841094 41.39994326730356)
1637;350,43876;68;68;1;POINT (2.120795374477689 41.399806178342956)
2681;243,93684;68;68;1;POINT (2.118456932029387 41.398486349157935)
764;454,30558;68;68;1;POINT (2.1142805918578413 41.39601257433363)
549;500,50435;68;68;1;POINT (2.1116253945001375 41.392138030433614)
550;338,1008;68;68;1;POINT (2.109028661497173 41.38993964592103)
552;312,85481;68;68;1;POINT (2.1065756148963573 41.387881435207895)
3753;684,74136;68;68;1;POINT (2.1012375860775214 41.383606277792296)
3752;145,80311;68;68;1;POINT (2.0997067865214465 41.383641397945425)
3751;282,34271;68;68;1;POINT (2.0965382086853968 41.38297961350774)
1458;727,81586;68;68;1;POINT (2.0945273384493195 41.37954920782419)
1459;304,46254;68;68;1;POINT (2.091657416586309 41.37785181120182)
2706;417,08532;68;68;1;POINT (2.087633805000562 41.3763677126538)
1411;384,74843;68;68;1;POINT (2.0847426887712883 41.37369648738741)
644;255,66372;68;68;1;POINT (2.0829277964936916 41.37185623481674)
645;296,75791;68;68;1;POINT (2.0808046701188783 41.36971552374502)
1197;438,08711;68;68;1;POINT (2.0778294575571254 41.3666513203364)
1653;409,32129;68;68;1;POINT (2.0749105033293005 41.363692559693426)
1654;348,33446;68;68;1;POINT (2.072433269606532 41.36117085302233)
3130;496,33999;68;68;1;POINT (2.0726660939099837 41.357802671035714)
659;251,24414;68;68;1;POINT (2.0716819915589957 41.356136224657035)
902;619,41933;68;68;1;POINT (2.066788215361436 41.35552339597256)
903;341,32408;68;68;1;POINT (2.0693072093993625 41.353116860858556)
609;336,66075;68;68;1;POINT (2.073082259234216 41.35243472058263)
3833;234,76829;68;68;1;POINT (2.0758475885670147 41.352815512907455)
3831;556,74667;68;68;1;POINT (2.081416772345426 41.35319724053105)
3831;0;68;68;2;POINT (2.081416772345426 41.35319724053105)
3832;536,60036;68;68;2;POINT (2.076700594183675 41.352779828133805)
597;323,61462;68;68;2;POINT (2.0799239690302107 41.35382047288051)
357;422,11571;68;68;2;POINT (2.077754779092917 41.35505574455637)
358;435,72083;68;68;2;POINT (2.073255295413291 41.356433159727715)
3122;289,60882;68;68;2;POINT (2.072176699214253 41.35861908580606)
1200;338,11875;68;68;2;POINT (2.072780096468885 41.36113564224087)
1201;449,05157;68;68;2;POINT (2.0759463469242796 41.36440123956796)
643;439,06673;68;68;2;POINT (2.079058588945099 41.367585554241295)
151;293,80074;68;68;2;POINT (2.0811090743342495 41.369641076953606)
748;407,75283;68;68;2;POINT (2.083990029297411 41.37260309142843)
1460;310,08156;68;68;2;POINT (2.0861763467072545 41.37484405482989)
1461;318,05835;68;68;2;POINT (2.0888628007280703 41.37682512920814)
1746;367,37563;68;68;2;POINT (2.0918910846805336 41.377828861461985)
1747;327,61612;68;68;2;POINT (2.094963599109864 41.37965499882033)
3725;449,42658;68;68;2;POINT (2.0979372578132556 41.38220701755252)
3724;345,27669;68;68;2;POINT (2.101504870303182 41.38357038766364)
1881;355,30758;68;68;2;POINT (2.10471139722133 41.38527745632634)
761;294,96612;68;68;2;POINT (2.106660749823554 41.387484013832946)
762;341,69218;68;68;2;POINT (2.1091462503894807 41.3898957794385)
763;471,25202;68;68;2;POINT (2.112003730841243 41.39331993203382)
103;384,70454;68;68;2;POINT (2.114508529593381 41.39605845515232)
2279;435,87759;68;68;2;POINT (2.1185396132755936 41.398388301027516)
921;292,4672;68;68;2;POINT (2.1213787549575125 41.399878948487874)
622;217,32089;68;68;2;POINT (2.1233446940226632 41.39996853068907)
1573;279,69922;68;68;2;POINT (2.1257527514599555 41.39825711077937)
522;232,86539;68;68;2;POINT (2.1283632426550145 41.39768419931841)
523;310,6733;68;68;2;POINT (2.1320766831625053 41.397694727105254)
528;134,56053;68;68;2;POINT (2.1336823586771434 41.39769942638816)
1528;181,61744;68;68;2;POINT (2.135854715736704 41.39770541819552)
202;270,58107;68;68;2;POINT (2.1390946399139517 41.39772022036104)
1426;321,91091;68;68;2;POINT (2.1418274984459873 41.39601137841164)
287;387,25242;68;68;2;POINT (2.14498346458106 41.393459611112604)
814;288,29373;68;68;2;POINT (2.1475974799467834 41.392052858771315)
171;263,43607;68;68;2;POINT (2.149974091818243 41.39110071446782)
1268;406,84584;68;68;2;POINT (2.153438855907815 41.39105904545249)
3570;232,09771;68;68;2;POINT (2.1545539161611416 41.389571610514935)
160;0;70;70;1;POINT (2.1310357888053146 41.37348903225844)
1362;256,35021;70;70;1;POINT (2.130778554343554 41.375223398825085)
857;240,40969;70;70;1;POINT (2.1300951797099783 41.37732536257221)
1379;303,38517;70;70;1;POINT (2.1292275682465776 41.37997987956932)
2532;249,28238;70;70;1;POINT (2.1284661060171763 41.382146294584054)
291;352,76154;70;70;1;POINT (2.1275194022250865 41.38524018408026)
491;346,93345;70;70;1;POINT (2.1281215594042298 41.38802586866684)
481;153,93342;70;70;1;POINT (2.1280282062262184 41.38932613722201)
516;282,32708;70;70;1;POINT (2.129243763554364 41.39168606620779)
940;227,30217;70;70;1;POINT (2.131147239815073 41.39302148697356)
1938;297,41629;70;70;1;POINT (2.1337183566869853 41.3948484638357)
2625;554,9535;70;70;1;POINT (2.1349039572590605 41.398468005625254)
526;220,66035;70;70;1;POINT (2.1335741957080807 41.40018614933199)
527;381,2928;70;70;1;POINT (2.1312771258225487 41.40315309506873)
996;241,09115;70;70;1;POINT (2.1304849503578214 41.4049078009883)
3304;328,09004;70;70;1;POINT (2.1331479277113155 41.403767279332804)
3304;0;70;70;2;POINT (2.1331479277113155 41.403767279332804)
993;115,09738;70;70;2;POINT (2.134025340614617 41.402968405188346)
529;329,12654;70;70;2;POINT (2.1353673656170553 41.400649896029094)
1940;264,11057;70;70;2;POINT (2.133459017169286 41.39875223803801)
1941;499,0733;70;70;2;POINT (2.133413912158315 41.39478193155142)
487;246,40573;70;70;2;POINT (2.131300937466366 41.39327435015446)
239;301,62308;70;70;2;POINT (2.128122829147893 41.39212705866383)
866;294,63119;70;70;2;POINT (2.1257765359903056 41.39083458148255)
1376;395,70869;70;70;2;POINT (2.126944847339405 41.38743614301709)
1378;358,94044;70;70;2;POINT (2.1272331168007224 41.38421432942716)
412;272,13108;70;70;2;POINT (2.1280081714287316 41.38183291201365)
1363;337,56256;70;70;2;POINT (2.1289857704484967 41.378894202778525)
1970;186,76764;70;70;2;POINT (2.1295871764996277 41.37726555514131)
161;257,88073;70;70;2;POINT (2.1304562362195405 41.37504928369003)
160;179,91887;70;70;2;POINT (2.1310357888053146 41.37348903225844)
29;0;76;76;1;POINT (2.1380498089055813 41.42919681833726)
1187;143,47304;76;76;1;POINT (2.137190524697108 41.42808797826857)
734;176,426;76;76;1;POINT (2.136988185425546 41.427023080458106)
733;136,91461;76;76;1;POINT (2.1385429999021843 41.42661693851605)
732;266,20775;76;76;1;POINT (2.1407040169351235 41.42515970213906)
1252;228,7657;76;76;1;POINT (2.1429081604393576 41.425199436126306)
48;320,18649;76;76;1;POINT (2.1441653264898766 41.42791991234202)
704;398,27741;76;76;1;POINT (2.1457284516205744 41.43131227844917)
614;531,6709;76;76;1;POINT (2.1483450426991197 41.43562485256314)
1427;486,27341;76;76;1;POINT (2.153169290700441 41.43797383990189)
1440;404,76;76;76;1;POINT (2.1577677829148327 41.43908790639849)
1594;402,45505;76;76;1;POINT (2.1624858369072024 41.439395006898614)
428;277,56232;76;76;1;POINT (2.1657599110141392 41.43919750861433)
806;357,26131;76;76;1;POINT (2.1700021658127313 41.438791355409855)
807;294,57707;76;76;1;POINT (2.1734947847393165 41.43843355569165)
1437;281,41284;76;76;1;POINT (2.17552518286009 41.4392834376651)
440;308,56046;76;76;1;POINT (2.1775847587397834 41.44159450766132)
1517;233,65291;76;76;1;POINT (2.178735637688423 41.44351090180277)
1035;311,50709;76;76;1;POINT (2.1801462333535815 41.445945768886226)
1176;348,32805;76;76;1;POINT (2.184237885514926 41.44649611322711)
1712;640,04481;76;76;1;POINT (2.190508634619631 41.4478631739528)
1765;717,78011;76;76;1;POINT (2.1891604627742764 41.453438648623326)
1761;1109,9852;76;76;1;POINT (2.182768099537457 41.46163047510771)
3098;177,83045;76;76;1;POINT (2.183644063094212 41.46297053169586)
3460;567,49154;76;76;1;POINT (2.1816182793386045 41.4597131883558)
3092;240,31877;76;76;1;POINT (2.180449279908708 41.45883862464733)
2328;344,97446;76;76;1;POINT (2.180416756933321 41.461285273005714)
2330;196,28594;76;76;1;POINT (2.1784942491157655 41.46157177086797)
1730;258,05725;76;76;1;POINT (2.1782009830183178 41.462303856713575)
1707;323,73919;76;76;1;POINT (2.177265130717631 41.462680612706535)
1708;185,20046;76;76;1;POINT (2.1758812138822567 41.46147740393615)
1706;260,29374;76;76;1;POINT (2.173803122535757 41.46049293435896)
1625;123,81011;76;76;1;POINT (2.1725685601433335 41.459925710037915)
1626;186,56378;76;76;1;POINT (2.1704180616544857 41.45966971449495)
2605;134,25993;76;76;1;POINT (2.1689103362680338 41.45952155827699)
2604;158,55765;76;76;1;POINT (2.1684673700382815 41.45985907835941)
2610;300,69921;76;76;1;POINT (2.171967144279557 41.46048418398329)
1733;193,23595;76;76;1;POINT (2.174071944979618 41.46121055542634)
1349;203,89222;76;76;1;POINT (2.173652501829939 41.46255073094775)
2623;193,87831;76;76;1;POINT (2.1714896492378197 41.46313982557609)
2623;0;76;76;2;POINT (2.1714896492378197 41.46313982557609)
2146;338,10659;76;76;2;POINT (2.1685635053778913 41.46342104078938)
2147;265,37793;76;76;2;POINT (2.170552454618687 41.46193708724857)
2148;176,64229;76;76;2;POINT (2.171957674216054 41.461968690089726)
1350;211,16708;76;76;2;POINT (2.174038799128554 41.46220000744968)
1731;275,75205;76;76;2;POINT (2.17551723452384 41.463726489069124)
1732;221,59433;76;76;2;POINT (2.178124774384893 41.463555276453285)
1704;188,39736;76;76;2;POINT (2.1773473089666178 41.46270755052653)
1703;181,28581;76;76;2;POINT (2.175901652846517 41.461546809579716)
3604;406,22215;76;76;2;POINT (2.175985352884873 41.45957563386763)
1705;371,17176;76;76;2;POINT (2.1793948940152905 41.46118147191703)
2281;137,06499;76;76;2;POINT (2.1807076103539003 41.46093029605893)
2282;402,02268;76;76;2;POINT (2.1839498915805025 41.45836837117866)
3769;797,81782;76;76;2;POINT (2.1865295280951575 41.45272482936079)
1622;229,04198;76;76;2;POINT (2.187922253278301 41.45140601646217)
1168;244,91042;76;76;2;POINT (2.187541045054818 41.449237471616755)
82;258,90503;76;76;2;POINT (2.185429966979869 41.449496023470374)
2985;148,43706;76;76;2;POINT (2.18405685290984 41.45011489077953)
752;212,19563;76;76;2;POINT (2.182143268343419 41.448922778906415)
1548;219,29086;76;76;2;POINT (2.180499623782765 41.44738270980999)
810;298,49972;76;76;2;POINT (2.178940882721541 41.44499991322286)
808;289,97126;76;76;2;POINT (2.177865711203276 41.44251653441927)
804;271,14955;76;76;2;POINT (2.176252522076879 41.44042067369489)
406;344,61033;76;76;2;POINT (2.1734793435791913 41.438630470267846)
586;316,1806;76;76;2;POINT (2.1697281744332333 41.439011724072245)
755;366,00595;76;76;2;POINT (2.165384079308054 41.43943707614339)
232;402,49541;76;76;2;POINT (2.1617206930546065 41.440677123792)
1441;313,48183;76;76;2;POINT (2.158333263543861 41.43971896856284)
607;773,7554;76;76;2;POINT (2.1497353893209006 41.43718984308945)
1148;329,71254;76;76;2;POINT (2.1470396487615755 41.43503341875671)
3476;356,62416;76;76;2;POINT (2.1454006492279314 41.43206658746147)
1147;164,51933;76;76;2;POINT (2.144753680931759 41.43066704601196)
3221;340,41095;76;76;2;POINT (2.143401622560594 41.42777465572817)
2911;389,87148;76;76;2;POINT (2.141409288691733 41.42510854606407)
681;292,21201;76;76;2;POINT (2.1389194772613536 41.42664712845293)
1188;252,6175;76;76;2;POINT (2.1368395766874664 41.427514476656775)
51;241,81511;76;76;2;POINT (2.1382663104658888 41.42938365016152)
29;153,621;76;76;2;POINT (2.1380498089055813 41.42919681833726)
3168;0;78;78;1;POINT (2.142640518292536 41.379971027788066)
777;100,66254;78;78;1;POINT (2.1436143326882826 41.38047215602627)
110;387,52923;78;78;1;POINT (2.141836480030419 41.38290253133384)
1377;504,33197;78;78;1;POINT (2.1377751355810592 41.3862527691469)
1381;328,18993;78;78;1;POINT (2.1394631426910973 41.38853286247887)
41;390,8473;78;78;1;POINT (2.136321962467283 41.39071004982654)
483;415,38158;78;78;1;POINT (2.131617420018137 41.38951262719177)
237;372,87849;78;78;1;POINT (2.127385634211721 41.3884442961452)
765;532,47759;78;78;1;POINT (2.1216176370069384 41.388116353271904)
1413;304,24414;78;78;1;POINT (2.1190786309167366 41.39007922982782)
172;460,09698;78;78;1;POINT (2.115241014620418 41.393053746962806)
549;563,92005;78;78;1;POINT (2.1116253945001375 41.392138030433614)
550;338,1008;78;78;1;POINT (2.109028661497173 41.38993964592103)
552;312,85481;78;78;1;POINT (2.1065756148963573 41.387881435207895)
3753;684,74136;78;78;1;POINT (2.1012375860775214 41.383606277792296)
3752;145,80311;78;78;1;POINT (2.0997067865214465 41.383641397945425)
3751;282,34271;78;78;1;POINT (2.0965382086853968 41.38297961350774)
1458;727,81586;78;78;1;POINT (2.0945273384493195 41.37954920782419)
1459;304,46254;78;78;1;POINT (2.091657416586309 41.37785181120182)
2706;417,08532;78;78;1;POINT (2.087633805000562 41.3763677126538)
1411;384,74843;78;78;1;POINT (2.0847426887712883 41.37369648738741)
644;255,66372;78;78;1;POINT (2.0829277964936916 41.37185623481674)
645;296,75791;78;78;1;POINT (2.0808046701188783 41.36971552374502)
2638;328,1839;78;78;1;POINT (2.078687892789228 41.37017976807152)
2636;196,02816;78;78;1;POINT (2.0770887309674744 41.371495492691174)
1919;386,59132;78;78;1;POINT (2.0739738737781654 41.37377189475886)
1633;542,63089;78;78;1;POINT (2.0714603049129865 41.37397589572278)
