Parada origen;Parada destino;Total (min);En autobús (min);A pie (min);Esperas (min);Veh. usados;Uso de línea ortogonal?;Uso de V+H?;Espera por vehículo;Lineas
733;1236;35,2730328498127;16,14063509128889;12,149617479998868;6,982780278524943;2;1;0;3,4913901392624713;['V21', 'V23']
1765;731;22,239651884518704;7,630385691022222;8,863694839990238;5,745571353506244;1;1;0;5,745571353506244;['V31']
1907;48;31,29930848862421;22,8489490512;3,4785150400013407;4,971844397422867;2;0;0;2,4859221987114335;['19', '27']
597;3059;117,111814917233;77,15696958693333;24,736271560007495;15,218573770292183;2;1;0;7,6092868851460915;['68', 'H4']
2728;92;76,66669994035699;62,33262718026667;4,069625559992515;10,264447200097798;3;1;1;3,4214824000325996;['H4', 'V3', '65']
3341;182;13,263282826738674;5,079564837066666;6,957030080002024;1,2266879096699839;1;1;0;1,2266879096699839;['H10']
1190;1513;42,318776763787575;28,183082892;4,505180679999448;9,630513191788127;2;1;0;4,815256595894064;['V27', 'D40']
2326;200;36,47218818038761;18,960840626044444;8,785176399999656;8,72617115434351;2;0;0;4,363085577171755;['150', '23']
2139;1781;82,29781619194216;59,236952899022214;15,223688479992362;7,837174812927582;2;1;1;3,918587406463791;['H8', 'V3']
1695;423;35,54183748856429;12,074166050044443;13,900726840005474;9,566944598514372;1;1;0;9,566944598514372;['V25']
3792;1460;69,60945500014991;49,62797824346667;8,499250759991934;11,482225996691305;3;1;0;3,8274086655637682;['27', 'H2', '78']
3790;1434;80,84386188678457;58,409947213600006;12,994061080001115;9,439853593183448;2;1;1;4,719926796591724;['V21', 'H12']
2835;2681;39,91474616292885;29,219931172444443;5,9451792399948005;4,749635750489606;2;1;1;2,374817875244803;['H12', 'V3']
923;969;70,03690415464604;48,451038793599984;17,631093480012414;3,9547718810336345;2;1;0;1,9773859405168173;['V3', '33']
855;1043;69,68716821597079;48,24119802577776;4,749624879996772;16,69634531019625;2;1;0;8,348172655098125;['V5', '165']
874;2265;38,91492646764933;22,19222449457778;10,216286079999033;6,506415893072517;1;1;0;6,506415893072517;['V29']
963;3253;57,654502439360705;31,590405234222217;22,383681319999727;3,680415885138759;2;1;0;1,8402079425693796;['H12', 'H16']
63;8;33,75705615178141;15,237123384355556;14,712577879994608;3,8073548874312477;1;1;0;3,8073548874312477;['H12']
1549;3469;40,36388791486339;28,260350888;5,798512720003249;6,305024306860141;2;1;0;3,1525121534300706;['D50', 'V25']
3686;3122;96,66449661253031;74,30772281386666;5,300735439999466;17,056038358664182;3;1;0;5,685346119554727;['79', 'V1', '67']
830;3644;55,708094766401025;37,22227075297777;5,14221708000691;13,343606933416343;2;1;0;6,671803466708171;['6', 'H10']
1530;2635;55,7639851522906;37,649356742488884;11,140729600001272;6,97389880980044;3;1;0;2,3246329366001466;['V15', '27', '67']
437;989;30,80014376749828;17,241242498311113;11,214803599996493;2,344097669190675;1;1;0;2,344097669190675;['D40']
317;2061;34,51562758550443;11,742896539466665;17,460723280005702;5,312007766032066;1;1;0;5,312007766032066;['H12']
3543;968;50,60336724976123;20,205021428533332;26,054788759997724;4,343557061230173;1;1;0;4,343557061230173;['H6']
52;3130;71,73751254322798;54,9653272784889;1,1511099600023436;15,62107530473673;3;1;0;5,2070251015789095;['27', 'H2', '68']
94;2239;42,69674440684756;28,920752612088886;6,14517903999644;7,6308127547622355;2;1;0;3,8154063773811178;['V15', '27']
1640;3552;66,39105415946968;48,855219653688884;8,671102439996218;8,864732065784573;3;1;0;2,9549106885948575;['109', 'H12', 'X1']
3742;65;23,70629137250226;11,027405640266668;5,7436979599929545;6,93518777224264;1;1;0;6,93518777224264;['D40']
3304;1455;62,57255157174184;38,741829287555554;18,957018079997738;4,873704204188547;1;1;0;4,873704204188547;['H4']
479;1263;30,856369109449986;21,035139820799998;1,5940724800037316;8,227156808646257;2;1;0;4,113578404323128;['54', 'H8']
3771;1289;50,847882256050795;37,69237147093333;4,016292279998875;9,13921850511859;3;1;0;3,0464061683728634;['V7', '63', '59']
3708;3438;44,47690619832089;14,454831133511114;23,10071763999337;6,921357424816407;1;0;0;6,921357424816407;['65']
1123;162;32,86191933657072;26,692573802400002;1,30666536000106;4,862680174169661;2;1;0;2,4313400870848305;['V17', '34']
1236;2234;9,188138959994138;0;9,188138959994138;0;0;0;0;0;[]
1747;3557;39,117850819896674;29,607162969511116;6,9925856000037;2,518102250381858;1;0;0;2,518102250381858;['63']
3790;22;32,44412910319722;17,0643901216;11,078507439991256;4,301231541605967;1;0;0;4,301231541605967;['27']
1735;3393;64,73546377811901;42,904690460977776;11,545173640001229;10,285599677140002;2;0;0;5,142799838570001;['76', '60']
970;1922;98,48965751357434;64,3540961656;30,662191559994998;3,4733697879793475;2;0;0;1,7366848939896737;['33', '67']
1468;1509;35,551938462114705;21,220812165955557;9,562953399988634;4,7681728961705145;2;1;0;2,3840864480852573;['V11', '27']
772;3565;32,909676650448866;24,045649908088883;2,9688859199932627;5,895140822366719;1;1;0;5,895140822366719;['V29']
1625;3722;57,232321160884965;43,654151078488894;7,46665919999628;6,111510882399797;2;1;0;3,0557554411998984;['D50', 'V25']
3579;1494;34,25540848372925;24,375587046933333;5,965919959991123;3,913901476804792;1;0;0;3,913901476804792;['33']
2902;628;52,51001975738984;35,30375503626667;13,349616280002778;3,856648441120396;2;1;1;1,928324220560198;['V29', 'H10']
1238;564;29,910812109253527;20,579226350666666;5,194068880002974;4,137516878583886;1;0;0;4,137516878583886;['54']
161;3490;48,79231807857048;32,422013687911104;2,8399971599982763;13,530307230661101;3;1;0;4,510102410220367;['D20', 'V5', '165']
2288;1652;75,0637753501653;65,96480085688889;1,5540725199961676;7,544901973280247;3;1;0;2,514967324426749;['70', 'V3', '65']
2584;3224;30,281811190314674;16,726093144266663;3,4237002799903893;10,13201776605762;2;1;1;5,06600888302881;['V15', 'H6']
1316;389;37,0595705201941;30,552983492177784;3,3866632799983734;3,1199237480179445;2;1;0;1,5599618740089722;['D40', 'V7']
70;1098;24,950299606652134;14,005956235022223;7,891843960001109;3,0524994116288013;2;1;0;1,5262497058144007;['V7', '68']
504;930;18,211773589203048;4,6151556189333345;10,423693280002365;3,1729246902673487;1;0;0;3,1729246902673487;['33']
1395;2559;44,724380080656246;25,73612760417777;16,638501879997357;2,3497505964811176;1;0;0;2,3497505964811176;['47']
1722;3258;87,35321550441529;73,35564008471111;4,005921919994137;9,99165349971004;3;0;0;3,330551166570013;['63', '67', '6']
1755;3097;91,19403384328682;69,4273670024;6,848882040007293;14,91778480087952;4;1;0;3,72944620021988;['52', '70', 'H6', '97']
965;3592;46,89210856135977;26,14582137395556;17,119982879996233;3,6263043074079775;1;1;0;3,6263043074079775;['H12']
607;2907;54,778170928021396;33,992920046311106;14,182208040007316;6,6030428417029725;2;1;0;3,3015214208514863;['V25', 'V27']
3270;1242;34,18273230238138;23,191251233066673;4,20740319999927;6,784077869315443;3;1;0;2,261359289771814;['V23', 'D40', '11']
2372;3631;101,77218221484719;87,64096878977777;8,262213959994977;5,868999465074435;3;1;1;1,9563331550248115;['65', 'V3', 'H6']
1221;3030;42,657494534495605;37,12396455146667;2,6622195600076353;2,8713104230213;1;1;0;2,8713104230213;['V19']
2581;1653;73,85638311653416;43,23164120862222;15,890354480005943;14,734387427905997;3;1;0;4,911462475968666;['D20', '157', '68']
878;320;71,39919996347106;55,654775894311115;8,234065840006842;7,510358229153108;2;1;0;3,755179114576554;['62', 'H12']
1442;3431;114,55936952428868;75,15725444737777;15,936280359997888;23,465834716913026;5;1;0;4,6931669433826055;['165', 'V5', 'D20', '157', '63']
3719;3271;128,2994938601717;89,09056598702222;12,482950479996106;26,725977393153386;2;1;0;13,362988696576693;['H4', '96']
21;1733;88,52659393218332;72,21975040044444;8,266658400002834;8,040185131736038;2;1;0;4,020092565868019;['H6', 'D50']
1244;221;37,780155465748;22,567254516444446;12,075543480000352;3,1373574693032054;1;0;0;3,1373574693032054;['22']
320;3614;36,547921710095906;23,289118075022223;8,305176880007563;4,95362675506612;1;1;0;4,95362675506612;['H12']
1908;3291;118,2677220862552;98,0169267671111;2,7792564800082076;17,471538839135896;3;1;1;5,823846279711965;['V25', 'H12', '46']
3742;3705;22,644647261432333;13,745887754933335;6,848882040009933;2,049877466489065;1;1;0;2,049877466489065;['H12']
479;1410;53,01454714440215;39,30587295937778;4,819254440004532;8,889419745019843;3;1;1;2,9631399150066144;['70', 'H6', 'V21']
861;328;15,748486327893879;2,3673245720000007;11,908136240001957;1,4730255158919214;1;0;0;1,4730255158919214;['96']
884;1724;116,52023981487402;93,19187315875556;7,260733480006309;16,067633176112153;4;1;0;4,016908294028038;['97', 'H4', 'H2', '63']
1454;3247;66,88351073677275;51,9491269288;2,5585159600049927;12,375867847967754;2;1;1;6,187933923983877;['V33', 'H12']
148;911;26,727784976921097;14,131354424977776;6,1822160399976696;6,414214511945652;1;1;0;6,414214511945652;['V17']
1733;3580;79,00500796509291;44,736367916800006;28,127379280001243;6,141260768291668;2;1;1;3,070630384145834;['V29', 'H6']
51;296;60,868813439205056;34,948410162399995;19,48294347999625;6,437459796808807;1;1;0;6,437459796808807;['H4']
98;15;54,05104536605212;41,1914388424;3,948144200011722;8,911462323640402;3;1;1;2,9704874412134674;['H10', 'V25', 'D40']
55;257;22,817583213377343;9,970668168444446;7,257770519999323;5,589144524933573;2;1;0;2,7945722624667866;['22', 'V13']
3402;300;50,90320501598652;35,21665632835556;2,702219520001389;12,984329167629571;3;1;0;4,32810972254319;['62', 'V27', '136']
3831;629;62,78294548586424;37,43129986115556;13,011838840004915;12,339806784703764;2;1;0;6,169903392351882;['67', 'V7']
3434;1597;90,29578589294984;77,0322164184;5,448883439993196;7,814686034556647;2;1;0;3,9073430172783237;['78', 'H4']
1296;1254;21,61457056615322;13,701202678577776;3,8059221199997335;4,10744576757571;2;1;0;2,053722883787855;['V13', '55']
2293;821;91,70305444308771;79,74399630613331;4,942217280007907;7,016840856946494;3;1;0;2,338946952315498;['6', 'H12', '65']
494;1064;25,981149762713336;15,458517135022223;5,588142560003449;4,934490067687664;3;1;0;1,6448300225625545;['34', 'V7', '165']
2811;60;73,93186321139778;54,85934448871111;9,220731519996058;9,851787202690613;2;1;0;4,925893601345306;['109', 'H12']
2422;16;57,04430695848307;40,22606239546667;4,1555513999979485;12,662693163018446;2;1;1;6,331346581509223;['H14', 'V29']
2903;2273;118,33278881838608;87,3269496982222;15,297762479994828;15,708076640169061;2;0;0;7,8540383200845305;['33', '78']
3627;516;50,46113878181245;31,431145294133334;11,365914560002484;7,664078927676639;1;0;0;7,664078927676639;['6']
211;95;13,215801458357365;3,6670165875555556;8,500732240002003;1,0480526307998064;1;1;0;1,0480526307998064;['H16']
843;1707;131,70791942627216;111,45532205999999;10,65035972000905;9,60223764626311;3;1;0;3,2007458820877033;['109', 'H12', '62']
1645;2899;93,43829262577141;70,8107018096889;4,868143280004125;17,75944753607839;4;1;0;4,439861884019598;['109', 'H12', 'X1', '7']
3649;844;64,37291727726493;41,36648575315555;12,03850648000768;10,967925044101698;2;1;0;5,483962522050849;['V1', '109']
391;849;45,50815731034748;30,00012725662222;6,143697560001498;9,364332493723758;2;1;0;4,682166246861879;['D40', '22']
2265;3556;16,834057239995083;0;16,834057239995083;0;0;0;0;0;[]
285;3242;16,39065641650323;4,547710183733334;9,397027639995706;2,4459185927741904;1;0;0;2,4459185927741904;['34']
458;1395;37,192395670162234;26,43469560693334;7,896288400001071;2,8614116632278277;2;1;0;1,4307058316139138;['7', 'H8']
1178;477;43,35170228975901;19,183628346311117;17,99701904000632;6,171054903441572;2;1;0;3,085527451720786;['H8', '19']
1362;2322;70,31863356857995;52,46031820737778;11,094803720008677;6,763511641193493;2;1;0;3,3817558205967466;['H10', '62']
527;3613;47,2152465157613;28,550410794222223;10,351100760000119;8,313734961538959;2;1;0;4,156867480769479;['V11', '34']
883;2375;116,88465906412367;86,49177550755553;19,416276880010614;10,976606676557516;3;1;0;3,6588688921858386;['62', 'H12', '165']
2375;2635;109,58002529843907;75,34925383724443;26,199973799995;8,03079766119963;3;1;0;2,67693255373321;['165', 'V5', '67']
1372;497;27,785988601400515;23,514350440533335;0;4,271638160867181;1;0;0;4,271638160867181;['27']
3639;1861;13,109188901191072;4,600877496622222;5,171846680001842;3,3364647245670076;1;0;0;3,3364647245670076;['185']
3122;203;40,61497548423399;27,816508832622226;2,4355531200009537;10,36291353161081;2;0;0;5,181456765805405;['67', '63']
387;1212;68,4293275915221;59,809186898577764;1,016295280001927;7,603845412942407;3;1;0;2,534615137647469;['34', 'H8', '157']
3597;2255;60,4416314915637;41,9797669456;16,83257576001001;1,6292887859536898;1;1;0;1,6292887859536898;['H12']
1391;1932;51,881095867228986;22,340647395022224;27,9821942400066;1,5582542322001638;1;0;0;1,5582542322001638;['47']
70;198;14,127689293902035;4,175604521955556;2,6562936399989145;7,295791131947565;1;1;0;7,295791131947565;['H2']
1172;3763;56,94170410146686;55,38407727386665;0;1,5576268276002068;1;1;0;1,5576268276002068;['D40']
3624;3061;61,153552287526324;30,503619414755555;20,448868439995735;10,201064432775034;3;1;0;3,4003548109250112;['V25', '47', 'V29']
342;766;53,91827019838163;40,84271415297778;8,437028599989809;4,638527445414039;2;1;0;2,3192637227070194;['V23', '33']
866;383;46,61310356199662;37,62615680915555;2,957034080002793;6,0299126728382735;2;1;0;3,0149563364191367;['6', 'H12']
21;1955;35,859306388945384;21,967816004355555;11,318507199999145;2,5729831845906843;2;1;0;1,2864915922953422;['7', 'V3']
3166;1061;24,440296883369832;12,392065310222222;5,690364679996685;6,357866893150927;1;1;0;6,357866893150927;['D20']
1335;1226;30,96016088195537;12,878444684799998;9,662212560009745;8,419503637145628;1;1;0;8,419503637145628;['V19']
3130;3504;95,3198126129906;82,99518657439998;1,9259240000020907;10,398702038588535;3;0;0;3,466234012862845;['68', '78', '33']
349;1323;18,47360827067235;6,333966846399999;5,528883359996485;6,610758064275867;1;0;0;6,610758064275867;['23']
478;1540;20,677802903095746;10,759809514222223;3,4799965200094416;6,437996868864081;2;1;0;3,2189984344320406;['27', 'H2']
1222;368;6,394865569717307;4,777375842311111;0,5881475599993138;1,0293421674068823;1;0;0;1,0293421674068823;['24']
2697;91;55,69726463276426;35,167328903555564;7,6266590399765395;12,903276689232161;3;1;1;4,301092229744054;['157', 'V1', 'H12']
3030;1210;25,67700618260514;22,595247153688888;0;3,0817590289162515;2;1;0;1,5408795144581258;['V15', 'D50']
504;611;22,552820397436484;13,755559533511114;4,791106320003887;4,006154543921484;2;1;0;2,003077271960742;['33', 'V13']
134;943;29,0739326034694;20,507398590933335;6,1688827200037;2,3976512925323674;1;1;0;2,3976512925323674;['V7']
1955;2389;39,27065243390586;28,918048887555557;8,768880120005276;1,5837234263450253;1;1;0;1,5837234263450253;['V3']
3173;3404;45,63098011410956;12,356974906666666;31,734783079999545;1,539222127443351;1;1;0;1,539222127443351;['D40']
1352;1002;22,49479232000539;0;22,49479232000539;0;0;0;0;0;[]
3030;1228;32,94817503412408;21,977390974933336;4,463699240003521;6,507084819187221;1;1;0;6,507084819187221;['V19']
183;1733;93,61628714694731;81,11557519768888;6,188141960003099;6,312569989255338;2;1;0;3,156284994627669;['H12', 'D50']
1881;2581;57,906816491921276;28,609530614133334;17,41183443999953;11,88545143778841;2;1;0;5,942725718894205;['V1', 'D20']
1418;3473;80,3631163176907;65,14325580017778;6,79406727999438;8,425793237518533;2;1;1;4,212896618759267;['V33', 'H8']
3307;3110;158,88745359127478;110,73934305057776;29,303674399998556;18,844436140698463;3;1;0;6,2814787135661545;['46', 'H12', 'D50']
3805;432;53,58106990656437;29,77931763946666;16,3022059200122;7,499546347085515;3;1;1;2,499848782361838;['7', 'V25', 'H6']
3491;2984;55,16524172606451;38,22782725751111;9,008879879996062;7,92853458855734;3;1;1;2,6428448628524466;['65', 'V3', 'H8']
1832;1849;86,15817236557385;65,80901016533333;7,447399960003466;12,901762240237051;2;1;0;6,450881120118526;['60', 'H12']
3167;1543;39,0514368842812;27,057411034311112;2,5199974800002565;9,474028369969833;2;1;0;4,7370141849849166;['27', 'V15']
3635;3531;51,667691789767666;34,13999123751111;8,684435760002021;8,843264792254537;3;1;1;2,9477549307515125;['H2', 'V25', '33']
1428;3563;40,4207126753545;34,8123141608;2,293331039999501;3,3150674745549997;1;1;0;3,3150674745549997;['V25']
1092;1410;49,742479251043896;33,37501105262223;2,257775520007687;14,109692678413982;2;1;1;7,054846339206991;['H10', 'V21']
613;321;31,43295082339798;19,23521302693333;4,305180880000442;7,892556916464207;2;1;0;3,9462784582321033;['V13', 'X1']
819;3501;25,65974063402907;22,619241461155553;2,0340720399915497;1,006427132881968;1;0;0;1,006427132881968;['76']
3383;3621;49,11447071884059;28,44411576497778;17,629612000000357;3,0407429538624573;1;1;0;3,0407429538624573;['V27']
3023;1002;53,467815572847606;33,76133435893333;9,59850892000479;10,107972293909484;4;1;1;2,526993073477371;['V3', 'H6', 'V15', 'V17']
1243;492;49,34214515624222;27,1880869904;14,949614680005368;7,204443485836851;2;1;0;3,6022217429184256;['D40', 'H6']
3061;324;86,49449833691324;49,91454301128889;23,604420840007194;12,975534485617159;3;1;0;4,325178161872386;['182', '27', 'H2']
